user_id,product_id,action,timestamp
U0188,P0136,add_to_cart,2025-03-16 06:32:00
U0356,P0180,view,2025-03-16 07:13:00
U0038,P0038,add_to_cart,2025-03-16 07:41:00
U0279,P0156,click,2025-03-17 00:00:00
U0490,P0154,click,2025-03-17 00:00:00
U0490,P0154,add_to_cart,2025-03-17 00:13:00
U0279,P0156,add_to_cart,2025-03-17 00:30:00
U0490,P0127,view,2025-03-17 01:34:00
U0279,P0156,click,2025-03-17 02:27:00
U0279,P0156,click,2025-03-17 02:53:00
U0490,P0068,view,2025-03-17 03:19:00
U0490,P0068,click,2025-03-17 04:13:00
U0279,P0115,view,2025-03-17 04:35:00
U0490,P0068,click,2025-03-17 05:26:00
U0279,P0115,click,2025-03-17 05:40:00
U0279,P0115,add_to_cart,2025-03-17 06:01:00
U0490,P0068,click,2025-03-17 06:03:00
U0490,P0068,add_to_cart,2025-03-17 07:40:00
U0279,P0115,click,2025-03-17 07:52:00
U0013,P0064,view,2025-03-19 00:00:00
U0071,P0037,click,2025-03-19 00:00:00
U0131,P0036,view,2025-03-19 00:00:00
U0013,P0064,click,2025-03-19 01:35:00
U0131,P0139,view,2025-03-19 01:42:00
U0071,P0037,add_to_cart,2025-03-19 01:55:00
U0071,P0090,view,2025-03-19 02:12:00
U0013,P0064,click,2025-03-19 02:33:00
U0131,P0139,add_to_cart,2025-03-19 03:05:00
U0071,P0123,view,2025-03-19 03:32:00
U0013,P0064,click,2025-03-19 03:47:00
U0013,P0064,click,2025-03-19 03:59:00
U0071,P0123,click,2025-03-19 04:21:00
U0131,P0031,view,2025-03-19 04:28:00
U0013,P0064,click,2025-03-19 04:57:00
U0131,P0135,view,2025-03-19 05:02:00
U0071,P0123,add_to_cart,2025-03-19 05:06:00
U0071,P0123,click,2025-03-19 05:42:00
U0131,P0135,click,2025-03-19 05:52:00
U0071,P0123,click,2025-03-19 05:57:00
U0013,P0064,click,2025-03-19 06:40:00
U0131,P0106,view,2025-03-19 06:58:00
U0013,P0064,add_to_cart,2025-03-19 08:14:00
U0131,P0114,view,2025-03-19 08:20:00
U0102,P0137,view,2025-03-20 00:00:00
U0474,P0092,click,2025-03-20 00:00:00
U0474,P0092,add_to_cart,2025-03-20 00:08:00
U0102,P0137,click,2025-03-20 00:09:00
U0102,P0131,view,2025-03-20 00:36:00
U0474,P0092,add_to_cart,2025-03-20 01:00:00
U0102,P0131,click,2025-03-20 01:52:00
U0102,P0187,view,2025-03-20 02:26:00
U0474,P0175,view,2025-03-20 02:29:00
U0474,P0175,add_to_cart,2025-03-20 02:38:00
U0102,P0187,add_to_cart,2025-03-20 03:23:00
U0474,P0106,view,2025-03-20 03:44:00
U0474,P0106,add_to_cart,2025-03-20 04:11:00
U0102,P0162,view,2025-03-20 04:19:00
U0474,P0106,click,2025-03-20 04:24:00
U0102,P0162,click,2025-03-20 04:26:00
U0246,P0034,view,2025-03-21 00:00:00
U0303,P0022,view,2025-03-21 00:00:00
U0332,P0160,click,2025-03-21 00:00:00
U0303,P0022,click,2025-03-21 01:00:00
U0332,P0160,add_to_cart,2025-03-21 01:15:00
U0246,P0034,click,2025-03-21 01:17:00
U0246,P0034,click,2025-03-21 01:31:00
U0303,P0022,click,2025-03-21 02:42:00
U0332,P0160,click,2025-03-21 03:00:00
U0332,P0160,click,2025-03-21 03:19:00
U0246,P0034,click,2025-03-21 03:27:00
U0332,P0160,add_to_cart,2025-03-21 03:32:00
U0246,P0034,click,2025-03-21 03:43:00
U0332,P0039,view,2025-03-21 03:55:00
U0303,P0066,view,2025-03-21 03:58:00
U0303,P0066,click,2025-03-21 04:33:00
U0246,P0034,click,2025-03-21 04:47:00
U0332,P0043,view,2025-03-21 05:02:00
U0332,P0114,view,2025-03-21 05:12:00
U0303,P0066,click,2025-03-21 05:46:00
U0246,P0034,add_to_cart,2025-03-21 06:47:00
U0246,P0034,click,2025-03-21 07:05:00
U0303,P0022,view,2025-03-21 07:39:00
U0303,P0170,view,2025-03-21 08:11:00
U0242,P0077,view,2025-03-24 00:00:00
U0330,P0173,view,2025-03-24 00:00:00
U0497,P0177,click,2025-03-24 00:00:00
U0497,P0177,add_to_cart,2025-03-24 00:29:00
U0497,P0177,click,2025-03-24 00:34:00
U0497,P0177,click,2025-03-24 00:44:00
U0497,P0177,click,2025-03-24 01:11:00
U0242,P0077,add_to_cart,2025-03-24 01:32:00
U0330,P0173,add_to_cart,2025-03-24 01:44:00
U0330,P0173,click,2025-03-24 02:11:00
U0330,P0173,add_to_cart,2025-03-24 02:19:00
U0242,P0077,add_to_cart,2025-03-24 02:35:00
U0497,P0177,click,2025-03-24 03:09:00
U0330,P0173,click,2025-03-24 03:27:00
U0497,P0177,add_to_cart,2025-03-24 03:44:00
U0330,P0173,add_to_cart,2025-03-24 04:14:00
U0242,P0077,click,2025-03-24 04:26:00
U0497,P0151,view,2025-03-24 04:34:00
U0330,P0131,view,2025-03-24 05:32:00
U0242,P0077,click,2025-03-24 05:44:00
U0330,P0131,click,2025-03-24 07:04:00
U0242,P0077,add_to_cart,2025-03-24 07:19:00
U0242,P0129,view,2025-03-24 07:44:00
U0242,P0004,view,2025-03-24 08:55:00
U0223,P0019,view,2025-03-25 00:00:00
U0263,P0089,click,2025-03-25 00:00:00
U0223,P0019,click,2025-03-25 00:42:00
U0223,P0019,add_to_cart,2025-03-25 01:13:00
U0223,P0025,view,2025-03-25 01:43:00
U0263,P0089,click,2025-03-25 01:47:00
U0223,P0025,click,2025-03-25 01:49:00
U0263,P0089,click,2025-03-25 02:50:00
U0223,P0025,click,2025-03-25 03:43:00
U0263,P0088,view,2025-03-25 04:40:00
U0263,P0088,click,2025-03-25 04:51:00
U0263,P0088,click,2025-03-25 04:56:00
U0223,P0025,add_to_cart,2025-03-25 05:14:00
U0263,P0088,click,2025-03-25 06:25:00
U0263,P0088,add_to_cart,2025-03-25 06:36:00
U0223,P0025,click,2025-03-25 07:08:00
U0070,P0041,view,2025-03-26 00:00:00
U0179,P0073,click,2025-03-26 00:00:00
U0281,P0135,view,2025-03-26 00:00:00
U0434,P0004,click,2025-03-26 00:00:00
U0436,P0077,click,2025-03-26 00:00:00
U0436,P0077,add_to_cart,2025-03-26 00:24:00
U0281,P0083,view,2025-03-26 00:33:00
U0281,P0083,add_to_cart,2025-03-26 01:14:00
U0436,P0041,view,2025-03-26 01:19:00
U0434,P0004,add_to_cart,2025-03-26 01:29:00
U0070,P0041,click,2025-03-26 01:37:00
U0179,P0073,add_to_cart,2025-03-26 01:42:00
U0281,P0083,add_to_cart,2025-03-26 01:52:00
U0070,P0041,add_to_cart,2025-03-26 02:11:00
U0434,P0123,view,2025-03-26 02:33:00
U0436,P0041,click,2025-03-26 02:49:00
U0179,P0073,add_to_cart,2025-03-26 02:58:00
U0281,P0083,add_to_cart,2025-03-26 03:33:00
U0070,P0088,view,2025-03-26 03:46:00
U0436,P0041,add_to_cart,2025-03-26 03:55:00
U0436,P0041,click,2025-03-26 04:06:00
U0434,P0047,view,2025-03-26 04:22:00
U0179,P0073,click,2025-03-26 04:27:00
U0070,P0012,view,2025-03-26 04:52:00
U0281,P0145,view,2025-03-26 05:03:00
U0070,P0177,view,2025-03-26 05:25:00
U0436,P0041,click,2025-03-26 05:26:00
U0179,P0073,add_to_cart,2025-03-26 05:28:00
U0281,P0077,view,2025-03-26 05:34:00
U0179,P0127,view,2025-03-26 05:39:00
U0434,P0047,add_to_cart,2025-03-26 06:15:00
U0070,P0177,click,2025-03-26 06:26:00
U0179,P0067,view,2025-03-26 06:44:00
U0281,P0077,click,2025-03-26 06:44:00
U0436,P0041,click,2025-03-26 07:02:00
U0434,P0125,view,2025-03-26 07:12:00
U0070,P0188,view,2025-03-26 07:14:00
U0179,P0188,view,2025-03-26 07:48:00
U0434,P0198,view,2025-03-26 08:41:00
U0434,P0198,click,2025-03-26 08:49:00
U0187,P0011,view,2025-03-27 00:00:00
U0419,P0036,view,2025-03-27 00:00:00
U0187,P0039,view,2025-03-27 00:25:00
U0419,P0036,click,2025-03-27 01:10:00
U0187,P0039,click,2025-03-27 02:00:00
U0419,P0036,click,2025-03-27 02:49:00
U0187,P0039,click,2025-03-27 03:09:00
U0419,P0036,add_to_cart,2025-03-27 03:29:00
U0187,P0039,click,2025-03-27 05:05:00
U0419,P0135,view,2025-03-27 05:07:00
U0187,P0118,view,2025-03-27 05:56:00
U0419,P0135,click,2025-03-27 05:58:00
U0187,P0125,view,2025-03-27 06:16:00
U0419,P0135,add_to_cart,2025-03-27 06:43:00
U0187,P0125,add_to_cart,2025-03-27 07:17:00
U0419,P0135,click,2025-03-27 08:35:00
U0293,P0015,click,2025-03-28 00:00:00
U0308,P0055,click,2025-03-28 00:00:00
U0308,P0055,click,2025-03-28 00:53:00
U0293,P0025,view,2025-03-28 00:56:00
U0308,P0164,view,2025-03-28 01:41:00
U0308,P0150,view,2025-03-28 02:14:00
U0293,P0025,click,2025-03-28 02:26:00
U0293,P0025,add_to_cart,2025-03-28 02:39:00
U0293,P0050,view,2025-03-28 03:48:00
U0308,P0044,view,2025-03-28 03:58:00
U0293,P0040,view,2025-03-28 04:03:00
U0308,P0044,click,2025-03-28 04:18:00
U0293,P0140,view,2025-03-28 04:43:00
U0308,P0044,add_to_cart,2025-03-28 05:08:00
U0293,P0140,click,2025-03-28 06:16:00
U0308,P0159,view,2025-03-28 06:34:00
U0002,P0093,view,2025-03-29 00:00:00
U0002,P0093,click,2025-03-29 00:39:00
U0002,P0093,add_to_cart,2025-03-29 02:05:00
U0002,P0093,click,2025-03-29 02:38:00
U0002,P0093,add_to_cart,2025-03-29 04:30:00
U0002,P0093,click,2025-03-29 04:42:00
U0002,P0093,click,2025-03-29 04:51:00
U0002,P0093,add_to_cart,2025-03-29 05:47:00
U0297,P0179,click,2025-03-30 00:00:00
U0297,P0077,view,2025-03-30 01:54:00
U0297,P0152,view,2025-03-30 03:31:00
U0297,P0089,view,2025-03-30 04:47:00
U0297,P0089,add_to_cart,2025-03-30 05:39:00
U0297,P0132,view,2025-03-30 06:28:00
U0297,P0014,view,2025-03-30 08:00:00
U0297,P0014,click,2025-03-30 08:32:00
U0011,P0160,click,2025-03-31 00:00:00
U0269,P0041,click,2025-03-31 00:00:00
U0360,P0152,click,2025-03-31 00:00:00
U0011,P0160,add_to_cart,2025-03-31 00:05:00
U0360,P0152,add_to_cart,2025-03-31 00:10:00
U0269,P0041,add_to_cart,2025-03-31 00:53:00
U0011,P0051,view,2025-03-31 01:05:00
U0360,P0173,view,2025-03-31 01:09:00
U0269,P0157,view,2025-03-31 02:11:00
U0011,P0051,click,2025-03-31 02:27:00
U0269,P0157,click,2025-03-31 02:41:00
U0360,P0106,view,2025-03-31 03:01:00
U0011,P0051,add_to_cart,2025-03-31 03:31:00
U0269,P0157,click,2025-03-31 03:42:00
U0011,P0084,view,2025-03-31 04:03:00
U0360,P0129,view,2025-03-31 04:08:00
U0269,P0157,add_to_cart,2025-03-31 04:15:00
U0269,P0025,view,2025-03-31 05:15:00
U0011,P0084,click,2025-03-31 05:49:00
U0360,P0130,view,2025-03-31 05:52:00
U0269,P0025,add_to_cart,2025-03-31 07:03:00
U0360,P0130,click,2025-03-31 07:20:00
U0011,P0084,add_to_cart,2025-03-31 07:35:00
U0360,P0130,add_to_cart,2025-03-31 09:03:00
U0414,P0024,view,2025-04-02 00:00:00
U0455,P0001,click,2025-04-02 00:00:00
U0414,P0024,click,2025-04-02 01:02:00
U0414,P0024,click,2025-04-02 01:32:00
U0455,P0001,add_to_cart,2025-04-02 01:49:00
U0455,P0001,click,2025-04-02 02:34:00
U0414,P0024,add_to_cart,2025-04-02 03:01:00
U0455,P0047,view,2025-04-02 04:14:00
U0414,P0092,view,2025-04-02 04:24:00
U0414,P0092,click,2025-04-02 05:17:00
U0455,P0047,add_to_cart,2025-04-02 05:54:00
U0414,P0092,add_to_cart,2025-04-02 06:40:00
U0455,P0148,view,2025-04-02 07:49:00
U0455,P0148,click,2025-04-02 08:00:00
U0414,P0116,view,2025-04-02 08:09:00
U0455,P0148,add_to_cart,2025-04-02 08:22:00
U0301,P0021,click,2025-04-05 00:00:00
U0387,P0128,view,2025-04-05 00:00:00
U0387,P0001,view,2025-04-05 00:10:00
U0387,P0104,view,2025-04-05 01:50:00
U0301,P0021,add_to_cart,2025-04-05 01:58:00
U0301,P0006,view,2025-04-05 02:58:00
U0387,P0050,view,2025-04-05 03:22:00
U0387,P0050,click,2025-04-05 03:54:00
U0387,P0050,click,2025-04-05 04:13:00
U0301,P0006,add_to_cart,2025-04-05 04:44:00
U0301,P0188,view,2025-04-05 05:27:00
U0387,P0050,add_to_cart,2025-04-05 05:41:00
U0301,P0188,click,2025-04-05 06:41:00
U0301,P0188,add_to_cart,2025-04-05 07:17:00
U0301,P0188,click,2025-04-05 07:28:00
U0387,P0136,view,2025-04-05 07:32:00
U0183,P0065,view,2025-04-06 00:00:00
U0183,P0022,view,2025-04-06 00:38:00
U0183,P0022,add_to_cart,2025-04-06 00:56:00
U0183,P0025,view,2025-04-06 01:01:00
U0183,P0025,click,2025-04-06 01:07:00
U0183,P0046,view,2025-04-06 02:10:00
U0183,P0046,click,2025-04-06 04:06:00
U0183,P0046,add_to_cart,2025-04-06 05:46:00
U0469,P0097,view,2025-04-08 00:00:00
U0469,P0078,view,2025-04-08 01:00:00
U0469,P0078,add_to_cart,2025-04-08 01:20:00
U0469,P0078,view,2025-04-08 01:57:00
U0469,P0200,view,2025-04-08 03:27:00
U0469,P0183,view,2025-04-08 05:06:00
U0469,P0146,view,2025-04-08 06:22:00
U0469,P0146,click,2025-04-08 07:01:00
U0166,P0053,click,2025-04-09 00:00:00
U0166,P0053,add_to_cart,2025-04-09 01:13:00
U0166,P0146,view,2025-04-09 01:30:00
U0166,P0146,add_to_cart,2025-04-09 02:39:00
U0166,P0146,click,2025-04-09 03:44:00
U0166,P0146,click,2025-04-09 05:04:00
U0166,P0062,view,2025-04-09 05:22:00
U0166,P0008,view,2025-04-09 06:15:00
U0161,P0092,view,2025-04-10 00:00:00
U0161,P0092,add_to_cart,2025-04-10 00:40:00
U0161,P0194,view,2025-04-10 01:53:00
U0161,P0194,add_to_cart,2025-04-10 03:24:00
U0161,P0194,click,2025-04-10 03:40:00
U0161,P0194,add_to_cart,2025-04-10 04:35:00
U0161,P0177,view,2025-04-10 05:57:00
U0161,P0177,click,2025-04-10 06:09:00
U0189,P0108,click,2025-04-12 00:00:00
U0400,P0057,view,2025-04-12 00:00:00
U0450,P0013,view,2025-04-12 00:00:00
U0400,P0024,view,2025-04-12 00:30:00
U0400,P0024,click,2025-04-12 00:52:00
U0189,P0081,view,2025-04-12 00:54:00
U0450,P0013,add_to_cart,2025-04-12 00:56:00
U0450,P0013,add_to_cart,2025-04-12 01:01:00
U0400,P0024,click,2025-04-12 01:38:00
U0450,P0178,view,2025-04-12 01:41:00
U0400,P0024,add_to_cart,2025-04-12 01:48:00
U0189,P0081,click,2025-04-12 02:33:00
U0450,P0178,add_to_cart,2025-04-12 03:21:00
U0400,P0024,click,2025-04-12 03:42:00
U0189,P0081,add_to_cart,2025-04-12 03:44:00
U0400,P0164,view,2025-04-12 03:57:00
U0450,P0178,click,2025-04-12 04:22:00
U0189,P0081,add_to_cart,2025-04-12 04:25:00
U0450,P0178,add_to_cart,2025-04-12 05:09:00
U0450,P0081,view,2025-04-12 05:19:00
U0400,P0164,add_to_cart,2025-04-12 05:20:00
U0189,P0038,view,2025-04-12 05:40:00
U0189,P0081,view,2025-04-12 07:21:00
U0189,P0081,click,2025-04-12 07:28:00
U0080,P0037,view,2025-04-14 00:00:00
U0312,P0104,view,2025-04-14 00:00:00
U0492,P0006,click,2025-04-14 00:00:00
U0312,P0104,click,2025-04-14 00:42:00
U0312,P0104,add_to_cart,2025-04-14 00:50:00
U0312,P0166,view,2025-04-14 01:43:00
U0080,P0037,click,2025-04-14 01:47:00
U0492,P0006,click,2025-04-14 01:57:00
U0492,P0006,add_to_cart,2025-04-14 02:04:00
U0080,P0037,add_to_cart,2025-04-14 02:33:00
U0492,P0175,view,2025-04-14 03:15:00
U0312,P0145,view,2025-04-14 03:22:00
U0080,P0008,view,2025-04-14 03:53:00
U0080,P0008,click,2025-04-14 04:16:00
U0492,P0175,click,2025-04-14 04:36:00
U0312,P0078,view,2025-04-14 04:46:00
U0492,P0175,add_to_cart,2025-04-14 05:23:00
U0492,P0029,view,2025-04-14 05:30:00
U0492,P0029,add_to_cart,2025-04-14 05:36:00
U0080,P0008,add_to_cart,2025-04-14 06:09:00
U0080,P0191,view,2025-04-14 06:23:00
U0312,P0078,click,2025-04-14 06:40:00
U0312,P0078,click,2025-04-14 06:54:00
U0080,P0191,click,2025-04-14 07:52:00
U0195,P0163,view,2025-04-15 00:00:00
U0488,P0101,view,2025-04-15 00:00:00
U0195,P0163,click,2025-04-15 00:26:00
U0488,P0109,view,2025-04-15 00:37:00
U0488,P0109,click,2025-04-15 01:38:00
U0195,P0163,add_to_cart,2025-04-15 01:39:00
U0488,P0184,view,2025-04-15 01:58:00
U0195,P0163,add_to_cart,2025-04-15 02:55:00
U0488,P0184,click,2025-04-15 02:57:00
U0488,P0184,add_to_cart,2025-04-15 03:48:00
U0488,P0184,add_to_cart,2025-04-15 03:54:00
U0488,P0041,view,2025-04-15 04:17:00
U0195,P0030,view,2025-04-15 04:44:00
U0195,P0030,click,2025-04-15 06:35:00
U0195,P0030,add_to_cart,2025-04-15 08:03:00
U0195,P0030,add_to_cart,2025-04-15 08:08:00
U0208,P0123,view,2025-04-16 00:00:00
U0208,P0117,view,2025-04-16 01:49:00
U0208,P0117,click,2025-04-16 02:54:00
U0208,P0044,view,2025-04-16 03:38:00
U0208,P0044,click,2025-04-16 04:47:00
U0208,P0044,add_to_cart,2025-04-16 05:50:00
U0208,P0126,view,2025-04-16 06:13:00
U0208,P0126,click,2025-04-16 08:03:00
U0420,P0035,view,2025-04-17 00:00:00
U0420,P0033,view,2025-04-17 01:11:00
U0420,P0166,view,2025-04-17 02:10:00
U0420,P0166,click,2025-04-17 02:38:00
U0420,P0166,add_to_cart,2025-04-17 03:19:00
U0420,P0084,view,2025-04-17 04:30:00
U0420,P0084,click,2025-04-17 05:24:00
U0420,P0084,click,2025-04-17 06:48:00
U0165,P0194,view,2025-04-18 00:00:00
U0391,P0175,view,2025-04-18 00:00:00
U0447,P0179,click,2025-04-18 00:00:00
U0391,P0175,add_to_cart,2025-04-18 01:23:00
U0447,P0045,view,2025-04-18 01:24:00
U0165,P0194,click,2025-04-18 01:42:00
U0165,P0194,add_to_cart,2025-04-18 01:56:00
U0391,P0031,view,2025-04-18 02:00:00
U0447,P0179,view,2025-04-18 03:09:00
U0391,P0031,click,2025-04-18 03:13:00
U0447,P0179,click,2025-04-18 03:15:00
U0165,P0036,view,2025-04-18 03:37:00
U0165,P0036,click,2025-04-18 04:07:00
U0447,P0179,add_to_cart,2025-04-18 04:43:00
U0391,P0031,add_to_cart,2025-04-18 04:55:00
U0165,P0033,view,2025-04-18 05:36:00
U0165,P0033,click,2025-04-18 05:48:00
U0165,P0033,click,2025-04-18 06:25:00
U0391,P0057,view,2025-04-18 06:28:00
U0447,P0179,click,2025-04-18 06:30:00
U0447,P0179,add_to_cart,2025-04-18 07:16:00
U0447,P0045,view,2025-04-18 07:36:00
U0391,P0199,view,2025-04-18 07:57:00
U0391,P0199,click,2025-04-18 09:35:00
U0250,P0129,view,2025-04-19 00:00:00
U0250,P0129,click,2025-04-19 00:53:00
U0250,P0171,view,2025-04-19 01:58:00
U0250,P0171,add_to_cart,2025-04-19 02:47:00
U0250,P0171,add_to_cart,2025-04-19 03:51:00
U0250,P0009,view,2025-04-19 05:18:00
U0250,P0009,click,2025-04-19 06:57:00
U0250,P0009,click,2025-04-19 07:49:00
U0456,P0023,click,2025-04-20 00:00:00
U0456,P0066,view,2025-04-20 00:40:00
U0456,P0066,add_to_cart,2025-04-20 02:23:00
U0456,P0106,view,2025-04-20 04:01:00
U0456,P0076,view,2025-04-20 05:47:00
U0456,P0076,click,2025-04-20 06:10:00
U0456,P0076,add_to_cart,2025-04-20 06:40:00
U0456,P0076,click,2025-04-20 08:28:00
U0403,P0026,click,2025-04-22 00:00:00
U0403,P0026,click,2025-04-22 00:11:00
U0403,P0026,add_to_cart,2025-04-22 01:21:00
U0403,P0026,click,2025-04-22 02:21:00
U0403,P0026,add_to_cart,2025-04-22 03:28:00
U0403,P0026,click,2025-04-22 04:35:00
U0403,P0026,click,2025-04-22 05:51:00
U0403,P0026,add_to_cart,2025-04-22 06:14:00
U0177,P0023,view,2025-04-25 00:00:00
U0177,P0023,add_to_cart,2025-04-25 01:49:00
U0177,P0023,click,2025-04-25 02:30:00
U0177,P0023,add_to_cart,2025-04-25 03:23:00
U0177,P0117,view,2025-04-25 03:54:00
U0177,P0117,click,2025-04-25 05:44:00
U0177,P0117,click,2025-04-25 07:15:00
U0177,P0059,view,2025-04-25 08:12:00
U0082,P0001,view,2025-04-26 00:00:00
U0363,P0093,view,2025-04-26 00:00:00
U0082,P0123,view,2025-04-26 00:09:00
U0082,P0090,view,2025-04-26 00:47:00
U0082,P0090,add_to_cart,2025-04-26 01:01:00
U0363,P0093,click,2025-04-26 01:46:00
U0082,P0148,view,2025-04-26 01:54:00
U0363,P0093,add_to_cart,2025-04-26 02:43:00
U0082,P0086,view,2025-04-26 03:09:00
U0082,P0086,add_to_cart,2025-04-26 03:25:00
U0363,P0093,click,2025-04-26 04:24:00
U0363,P0093,add_to_cart,2025-04-26 04:59:00
U0082,P0043,view,2025-04-26 05:24:00
U0363,P0093,click,2025-04-26 05:40:00
U0363,P0093,click,2025-04-26 05:54:00
U0363,P0093,click,2025-04-26 06:02:00
U0086,P0159,view,2025-04-27 00:00:00
U0086,P0159,add_to_cart,2025-04-27 01:01:00
U0086,P0159,click,2025-04-27 01:47:00
U0086,P0159,click,2025-04-27 02:45:00
U0086,P0159,add_to_cart,2025-04-27 03:01:00
U0086,P0071,view,2025-04-27 04:51:00
U0086,P0071,click,2025-04-27 05:58:00
U0086,P0071,add_to_cart,2025-04-27 07:54:00
U0178,P0086,click,2025-05-01 00:00:00
U0376,P0170,click,2025-05-01 00:00:00
U0376,P0170,add_to_cart,2025-05-01 00:26:00
U0376,P0095,view,2025-05-01 01:12:00
U0178,P0086,click,2025-05-01 01:22:00
U0376,P0095,click,2025-05-01 03:06:00
U0178,P0086,add_to_cart,2025-05-01 03:09:00
U0376,P0021,view,2025-05-01 03:21:00
U0376,P0021,click,2025-05-01 03:27:00
U0376,P0111,view,2025-05-01 04:35:00
U0178,P0086,click,2025-05-01 04:49:00
U0178,P0086,add_to_cart,2025-05-01 04:54:00
U0178,P0055,view,2025-05-01 05:47:00
U0376,P0111,add_to_cart,2025-05-01 06:21:00
U0178,P0003,view,2025-05-01 07:17:00
U0178,P0003,click,2025-05-01 09:16:00
U0005,P0019,click,2025-05-02 00:00:00
U0006,P0138,view,2025-05-02 00:00:00
U0415,P0137,click,2025-05-02 00:00:00
U0006,P0138,click,2025-05-02 00:32:00
U0005,P0019,click,2025-05-02 01:14:00
U0415,P0137,add_to_cart,2025-05-02 01:58:00
U0006,P0138,add_to_cart,2025-05-02 02:32:00
U0006,P0049,view,2025-05-02 02:37:00
U0005,P0132,view,2025-05-02 03:11:00
U0006,P0049,add_to_cart,2025-05-02 03:15:00
U0415,P0048,view,2025-05-02 03:54:00
U0005,P0132,click,2025-05-02 04:16:00
U0415,P0048,click,2025-05-02 04:48:00
U0006,P0049,add_to_cart,2025-05-02 05:00:00
U0005,P0132,click,2025-05-02 05:21:00
U0005,P0132,add_to_cart,2025-05-02 05:50:00
U0415,P0048,click,2025-05-02 06:12:00
U0006,P0138,view,2025-05-02 06:34:00
U0005,P0019,view,2025-05-02 06:50:00
U0415,P0048,click,2025-05-02 07:15:00
U0415,P0048,add_to_cart,2025-05-02 07:23:00
U0005,P0019,click,2025-05-02 07:47:00
U0415,P0048,click,2025-05-02 07:49:00
U0006,P0138,add_to_cart,2025-05-02 08:19:00
U0153,P0178,view,2025-05-03 00:00:00
U0153,P0178,click,2025-05-03 01:21:00
U0153,P0167,view,2025-05-03 02:44:00
U0153,P0167,add_to_cart,2025-05-03 04:09:00
U0153,P0167,click,2025-05-03 04:52:00
U0153,P0167,click,2025-05-03 04:57:00
U0153,P0167,add_to_cart,2025-05-03 05:26:00
U0153,P0152,view,2025-05-03 05:43:00
U0004,P0185,view,2025-05-04 00:00:00
U0394,P0137,view,2025-05-04 00:00:00
U0394,P0137,add_to_cart,2025-05-04 01:14:00
U0004,P0185,click,2025-05-04 01:49:00
U0394,P0137,click,2025-05-04 01:49:00
U0394,P0137,add_to_cart,2025-05-04 02:04:00
U0394,P0029,view,2025-05-04 02:20:00
U0004,P0005,view,2025-05-04 03:02:00
U0004,P0005,click,2025-05-04 03:23:00
U0394,P0030,view,2025-05-04 03:35:00
U0394,P0097,view,2025-05-04 03:45:00
U0004,P0005,add_to_cart,2025-05-04 04:38:00
U0394,P0097,click,2025-05-04 05:38:00
U0004,P0096,view,2025-05-04 06:34:00
U0004,P0096,click,2025-05-04 07:06:00
U0004,P0096,add_to_cart,2025-05-04 08:47:00
U0075,P0058,click,2025-05-05 00:00:00
U0075,P0058,add_to_cart,2025-05-05 01:08:00
U0075,P0058,add_to_cart,2025-05-05 02:52:00
U0075,P0078,view,2025-05-05 04:06:00
U0075,P0078,click,2025-05-05 04:42:00
U0075,P0160,view,2025-05-05 05:39:00
U0075,P0073,view,2025-05-05 06:28:00
U0075,P0073,click,2025-05-05 08:01:00
U0073,P0015,view,2025-05-06 00:00:00
U0482,P0128,click,2025-05-06 00:00:00
U0073,P0015,click,2025-05-06 01:03:00
U0482,P0128,add_to_cart,2025-05-06 01:05:00
U0073,P0015,add_to_cart,2025-05-06 01:15:00
U0073,P0175,view,2025-05-06 02:44:00
U0482,P0023,view,2025-05-06 02:44:00
U0073,P0175,click,2025-05-06 03:04:00
U0482,P0023,click,2025-05-06 03:23:00
U0073,P0022,view,2025-05-06 04:38:00
U0482,P0023,add_to_cart,2025-05-06 04:46:00
U0073,P0053,view,2025-05-06 05:27:00
U0482,P0115,view,2025-05-06 05:47:00
U0073,P0053,click,2025-05-06 07:12:00
U0482,P0006,view,2025-05-06 07:13:00
U0482,P0006,click,2025-05-06 08:03:00
U0007,P0131,view,2025-05-07 00:00:00
U0227,P0162,view,2025-05-07 00:00:00
U0365,P0139,view,2025-05-07 00:00:00
U0367,P0142,click,2025-05-07 00:00:00
U0007,P0048,view,2025-05-07 01:19:00
U0367,P0142,click,2025-05-07 01:23:00
U0227,P0178,view,2025-05-07 01:32:00
U0227,P0178,click,2025-05-07 01:45:00
U0365,P0139,click,2025-05-07 01:51:00
U0367,P0193,view,2025-05-07 01:56:00
U0227,P0178,click,2025-05-07 02:01:00
U0007,P0048,click,2025-05-07 02:04:00
U0367,P0060,view,2025-05-07 02:31:00
U0007,P0048,add_to_cart,2025-05-07 02:35:00
U0227,P0178,click,2025-05-07 02:48:00
U0227,P0178,add_to_cart,2025-05-07 03:11:00
U0007,P0048,click,2025-05-07 03:20:00
U0367,P0060,click,2025-05-07 03:31:00
U0227,P0178,click,2025-05-07 03:44:00
U0365,P0139,click,2025-05-07 03:49:00
U0227,P0178,click,2025-05-07 04:01:00
U0007,P0048,click,2025-05-07 04:15:00
U0367,P0060,add_to_cart,2025-05-07 04:52:00
U0365,P0139,add_to_cart,2025-05-07 04:57:00
U0007,P0021,view,2025-05-07 04:58:00
U0367,P0060,click,2025-05-07 05:54:00
U0365,P0036,view,2025-05-07 06:03:00
U0367,P0060,click,2025-05-07 06:11:00
U0007,P0021,click,2025-05-07 06:39:00
